filename,width,height,class,xmin,ymin,xmax,ymax
CAM_3143.jpg,960,576,sedan,3,169,902,531
CAM_3144.jpg,960,576,sedan,8,157,886,505
CAM_3145.jpg,960,576,sedan,7,172,866,509
CAM_3146.jpg,960,576,sedan,36,153,923,508
CAM_3147.jpg,960,576,sedan,28,162,953,532
CAM_3148.jpg,960,576,sedan,76,180,870,575
CAM_3149.jpg,960,576,sedan,63,168,939,527
CAM_3150.jpg,960,576,sedan,81,172,893,556
CAM_3151.jpg,960,576,sedan,91,165,933,526
CAM_3152.jpg,960,576,sedan,27,169,899,568
CAM_3153.jpg,960,576,sedan,2,167,782,573
CAM_3154.jpg,960,576,sedan,12,157,729,574
CAM_3155.jpg,960,576,sedan,77,181,837,557
CAM_3157.jpg,960,576,sedan,107,192,955,542
CAM_3158.jpg,960,576,sedan,65,173,933,544
CAM_3160.jpg,960,576,sedan,29,180,925,545
CAM_3161.jpg,960,576,sedan,4,182,681,576
CAM_3162.jpg,960,576,sedan,77,169,761,514
CAM_3163.jpg,960,576,sedan,157,76,886,416
CAM_3164.jpg,960,576,sedan,15,154,870,501
CAM_3165.jpg,960,576,sedan,75,170,857,549
CAM_3166.jpg,960,576,sedan,85,173,778,537
CAM_3167.jpg,960,576,sedan,20,156,898,498
CAM_3168.jpg,960,576,sedan,12,161,938,532
CAM_3169.jpg,960,576,sedan,23,158,883,499
CAM_3170.jpg,960,576,sedan,104,151,943,507
CAM_3171.jpg,960,576,sedan,163,154,944,470
CAM_3172.jpg,960,576,sedan,171,160,912,516
CAM_3173.jpg,960,576,sedan,131,174,940,499
CAM_3174.jpg,960,576,sedan,143,146,888,415
CAM_3175.jpg,960,576,sedan,42,158,926,498
CAM_3176.jpg,960,576,sedan,58,151,920,495
CAM_3202.jpg,960,576,sedan,65,164,945,510
CAM_3203.jpg,960,576,sedan,141,176,952,565
CAM_3204.jpg,960,576,sedan,262,177,960,546
CAM_3205.jpg,960,576,sedan,129,187,904,576
CAM_3206.jpg,960,576,sedan,195,170,952,506
CAM_3207.jpg,960,576,sedan,144,168,945,525
CAM_3209.jpg,960,576,sedan,226,168,960,460
CAM_3210.jpg,960,576,sedan,15,187,939,559
CAM_3211.jpg,960,576,sedan,187,169,948,507
CAM_3212.jpg,960,576,sedan,16,159,903,521
CAM_3213.jpg,960,576,sedan,9,162,871,541
CAM_3214.jpg,960,576,sedan,22,163,800,532
CAM_3215.jpg,960,576,sedan,9,167,726,556
CAM_3216.jpg,960,576,sedan,44,182,950,560
CAM_3218.jpg,960,576,sedan,8,162,760,575
CAM_3219.jpg,960,576,sedan,83,177,941,512
CAM_3220.jpg,960,576,sedan,58,166,936,521
CAM_3221.jpg,960,576,sedan,15,162,862,553
CAM_3222.jpg,960,576,sedan,4,167,764,567
CAM_3223.jpg,960,576,sedan,177,167,957,508
CAM_3224.jpg,960,576,sedan,7,173,815,556
CAM_3225.jpg,960,576,sedan,83,168,959,542
CAM_3227.jpg,960,576,sedan,185,167,960,533
CAM_3228.jpg,960,576,sedan,18,172,942,545
CAM_3229.jpg,960,576,sedan,7,158,814,511
CAM_3230.jpg,960,576,sedan,207,171,960,490
CAM_3231.jpg,960,576,sedan,82,165,959,534
CAM_3232.jpg,960,576,sedan,8,163,900,507
CAM_3233.jpg,960,576,sedan,2,167,819,516
CAM_3234.jpg,960,576,sedan,54,174,820,573
CAM_3236.jpg,960,576,sedan,76,177,886,556
CAM_3237.jpg,960,576,sedan,7,164,866,505
CAM_3238.jpg,960,576,sedan,8,158,856,515
CAM_3239.jpg,960,576,sedan,28,167,948,506
CAM_3241.jpg,960,576,sedan,14,158,891,511
CAM_3242.jpg,960,576,sedan,5,167,904,517
CAM_3243.jpg,960,576,sedan,28,178,892,519
CAM_3244.jpg,960,576,sedan,48,168,957,534
CAM_3245.jpg,960,576,sedan,220,173,960,463
CAM_3246.jpg,960,576,sedan,79,172,960,546
CAM_3247.jpg,960,576,sedan,66,160,879,550
CAM_3248.jpg,960,576,sedan,7,172,944,549
CAM_3250.jpg,960,576,sedan,8,167,910,525
CAM_3251.jpg,960,576,sedan,2,182,913,561
CAM_3252.jpg,960,576,sedan,328,174,960,490
CAM_3253.jpg,960,576,sedan,5,141,909,531
CAM_3254.jpg,960,576,sedan,209,161,914,479
CAM_3255.jpg,960,576,sedan,3,135,957,539
CAM_3257.jpg,960,576,sedan,133,165,952,520
CAM_3258.jpg,960,576,sedan,12,157,875,533
CAM_3260.jpg,960,576,sedan,101,165,951,542
CAM_3261.jpg,960,576,sedan,6,184,915,507
CAM_3262.jpg,960,576,sedan,9,163,937,511
CAM_3263.jpg,960,576,sedan,6,159,889,543
CAM_3265.jpg,960,576,sedan,3,161,908,519
CAM_3266.jpg,960,576,sedan,158,154,849,548
CAM_3267.jpg,960,576,sedan,48,156,782,539
CAM_3268.jpg,960,576,sedan,181,170,960,529
CAM_3269.jpg,960,576,sedan,3,134,921,518
CAM_3270.jpg,960,576,sedan,102,159,941,516
CAM_3271.jpg,960,576,sedan,188,175,960,495
CAM_3272.jpg,960,576,sedan,167,175,960,528
CAM_3274.jpg,960,576,sedan,5,160,919,507
CAM_3275.jpg,960,576,sedan,133,167,958,482
CAM_3276.jpg,960,576,sedan,55,163,960,522
CAM_3277.jpg,960,576,sedan,118,178,958,544
CAM_3278.jpg,960,576,sedan,105,157,928,492
CAM_3279.jpg,960,576,sedan,10,164,901,574
CAM_3280.jpg,960,576,sedan,177,176,935,549
CAM_3282.jpg,960,576,sedan,62,173,951,509
CAM_3283.jpg,960,576,sedan,13,163,922,541
CAM_3284.jpg,960,576,sedan,3,169,946,539
CAM_3285.jpg,960,576,sedan,94,166,946,517
CAM_3286.jpg,960,576,sedan,199,172,959,562
CAM_3287.jpg,960,576,sedan,9,174,917,533
CAM_3288.jpg,960,576,sedan,22,177,880,556
CAM_3289.jpg,960,576,sedan,20,165,852,505
CAM_3291.jpg,960,576,sedan,6,155,861,509
CAM_3292.jpg,960,576,sedan,131,158,924,520
CAM_3293.jpg,960,576,sedan,217,160,940,498
CAM_3294.jpg,960,576,sedan,19,177,936,568
CAM_3295.jpg,960,576,sedan,51,161,911,498
CAM_3296.jpg,960,576,sedan,40,174,878,565
CAM_3297.jpg,960,576,sedan,112,165,932,525
CAM_3298.jpg,960,576,sedan,13,171,937,512
CAM_3299.jpg,960,576,sedan,32,183,916,521
CAM_3300.jpg,960,576,sedan,79,185,823,576
CAM_3302.jpg,960,576,sedan,119,165,951,528
CAM_3303.jpg,960,576,sedan,10,167,918,534
CAM_3304.jpg,960,576,sedan,30,157,902,524
CAM_3306.jpg,960,576,sedan,107,172,938,534
CAM_3307.jpg,960,576,sedan,46,174,905,537
CAM_3308.jpg,960,576,sedan,117,174,910,527
CAM_3309.jpg,960,576,sedan,5,167,928,532
CAM_3310.jpg,960,576,sedan,34,169,830,539
CAM_3311.jpg,960,576,sedan,102,173,954,527
CAM_3313.jpg,960,576,sedan,62,89,642,356
CAM_3314.jpg,960,576,sedan,123,68,735,375
CAM_3315.jpg,960,576,sedan,176,71,754,360
CAM_3316.jpg,960,576,sedan,92,67,673,338
CAM_3317.jpg,960,576,sedan,126,77,811,422
CAM_3318.jpg,960,576,sedan,111,71,659,343
CAM_3319.jpg,960,576,sedan,125,84,836,474
CAM_3321.jpg,960,576,sedan,187,71,782,357
CAM_3322.jpg,960,576,sedan,97,98,825,470
CAM_3323.jpg,960,576,sedan,150,87,871,437
CAM_3324.jpg,960,576,sedan,120,77,876,480
CAM_3325.jpg,960,576,sedan,157,77,875,444
CAM_3326.jpg,960,576,sedan,176,85,868,450
CAM_3327.jpg,960,576,sedan,125,75,696,354
CAM_3328.jpg,960,576,sedan,156,74,693,352
CAM_3330.jpg,960,576,sedan,118,80,749,375
CAM_3331.jpg,960,576,sedan,123,83,801,401
CAM_3332.jpg,960,576,sedan,103,85,837,415
CAM_3333.jpg,960,576,sedan,157,61,767,376
CAM_3335.jpg,960,576,sedan,207,75,894,392
CAM_3336.jpg,960,576,sedan,160,72,770,365
CAM_3337.jpg,960,576,sedan,70,70,690,386
CAM_3338.jpg,960,576,sedan,181,77,960,424
CAM_3339.jpg,960,576,sedan,187,70,753,333
CAM_3340.jpg,960,576,sedan,143,73,783,378
CAM_3341.jpg,960,576,sedan,139,77,808,420
CAM_3342.jpg,960,576,sedan,146,91,807,407
CAM_3344.jpg,960,576,sedan,117,75,816,384
CAM_3345.jpg,960,576,sedan,115,86,865,441
CAM_3351.jpg,960,576,sedan,200,78,943,417
CAM_3352.jpg,960,576,sedan,67,79,914,432
CAM_3353.jpg,960,576,sedan,151,74,759,349
CAM_3354.jpg,960,576,sedan,149,75,829,387
CAM_3358.jpg,960,576,sedan,52,63,505,265
CAM_3397.jpg,960,576,sedan,123,134,949,528
CAM_3398.jpg,960,576,sedan,161,167,955,507
CAM_3399.jpg,960,576,sedan,173,90,887,432
CAM_3565.jpg,960,576,sedan,83,80,686,375
CAM_3575.jpg,960,576,sedan,166,78,804,387
CAM_4002.jpg,960,576,van,62,3,737,361
CAM_4003.jpg,960,576,van,58,3,682,280
CAM_4004.jpg,960,576,van,19,78,960,545
CAM_4005.jpg,960,576,van,25,89,960,501
CAM_4006.jpg,960,576,van,40,7,706,340
CAM_4007.jpg,960,576,van,96,4,949,441
CAM_4008.jpg,960,576,van,168,46,871,421
CAM_4009.jpg,960,576,van,10,22,826,511
CAM_4011.jpg,960,576,van,6,23,838,549
CAM_4012.jpg,960,576,van,48,112,960,530
CAM_4013.jpg,960,576,van,15,28,956,536
CAM_4014.jpg,960,576,van,6,110,950,530
CAM_4015.jpg,960,576,van,8,111,950,530
CAM_4016.jpg,960,576,van,1,101,840,471
CAM_4017.jpg,960,576,van,40,89,933,531
CAM_4018.jpg,960,576,van,73,32,931,528
CAM_4020.jpg,960,576,van,12,87,945,538
CAM_4021.jpg,960,576,van,11,10,745,551
CAM_4022.jpg,960,576,van,15,82,960,533
CAM_4023.jpg,960,576,van,12,8,916,557
CAM_4024.jpg,960,576,van,91,64,945,552
CAM_4025.jpg,960,576,van,12,17,657,557
CAM_4026.jpg,960,576,van,55,72,960,533
CAM_4027.jpg,960,576,van,8,113,949,518
CAM_4028.jpg,960,576,van,41,73,960,523
CAM_4029.jpg,960,576,van,7,73,893,550
CAM_4031.jpg,960,576,van,111,3,887,375
CAM_4032.jpg,960,576,van,109,42,922,469
CAM_4033.jpg,960,576,van,73,95,953,458
CAM_4034.jpg,960,576,van,20,99,902,515
CAM_4035.jpg,960,576,van,138,85,943,509
CAM_5002.jpg,960,576,truck,367,1,918,330
CAM_5003.jpg,960,576,truck,53,2,599,306
CAM_5004.jpg,960,576,truck,142,3,789,337
CAM_5005.jpg,960,576,truck,193,6,701,330
CAM_5006.jpg,960,576,truck,349,5,959,436
CAM_5007.jpg,960,576,truck,57,7,571,299
CAM_5008.jpg,960,576,truck,192,2,826,369
CAM_5009.jpg,960,576,truck,334,3,795,459
CAM_5011.jpg,960,576,truck,181,5,732,464
CAM_5012.jpg,960,576,truck,481,6,896,400
CAM_5013.jpg,960,576,truck,603,14,935,401
CAM_5014.jpg,960,576,truck,493,4,907,416
CAM_5015.jpg,960,576,truck,339,5,783,408
CAM_5016.jpg,960,576,truck,303,5,733,416
CAM_5017.jpg,960,576,truck,337,5,807,411
CAM_5018.jpg,960,576,truck,315,1,754,391
CAM_5019.jpg,960,576,truck,388,6,816,432
CAM_5020.jpg,960,576,truck,395,3,825,397
CAM_5022.jpg,960,576,truck,547,4,867,387
CAM_5023.jpg,960,576,truck,550,7,943,411
CAM_5024.jpg,960,576,truck,562,7,902,389
CAM_5025.jpg,960,576,truck,326,1,834,463
CAM_5027.jpg,960,576,truck,283,4,901,493
CAM_5028.jpg,960,576,truck,350,3,797,401
CAM_5029.jpg,960,576,truck,321,2,778,444
CAM_5030.jpg,960,576,truck,370,2,828,414
CAM_5031.jpg,960,576,truck,407,6,814,401
CAM_5032.jpg,960,576,truck,303,49,717,411
CAM_5033.jpg,960,576,truck,235,6,714,418
CAM_5034.jpg,960,576,truck,583,2,960,381
CAM_5035.jpg,960,576,truck,566,1,943,385
IMG_001.jpg,300,187,motorcycle,46,29,262,185
IMG_003.jpg,750,445,motorcycle,268,103,487,281
IMG_003.jpg,750,445,motorcycle,530,103,726,290
IMG_003.jpg,750,445,motorcycle,8,108,227,274
IMG_004.jpg,700,465,motorcycle,95,83,619,436
IMG_005.jpg,284,177,motorcycle,23,36,254,172
IMG_006.jpg,244,207,motorcycle,7,21,239,194
IMG_007.jpg,1280,720,motorcycle,109,47,1076,716
IMG_008.jpg,480,360,motorcycle,48,85,441,299
IMG_010.jpg,259,194,motorcycle,31,66,242,174
IMG_011.jpg,640,480,motorcycle,6,98,624,418
IMG_012.jpg,640,425,motorcycle,21,75,633,411
IMG_013.jpg,640,480,motorcycle,17,98,605,453
IMG_015.jpg,960,640,motorcycle,187,269,942,602
IMG_016.jpg,640,360,motorcycle,37,37,624,330
IMG_017.jpg,534,400,motorcycle,42,80,526,319
IMG_018.jpg,600,400,motorcycle,35,114,535,347
IMG_019.jpg,640,360,motorcycle,98,59,596,351
IMG_020.jpg,800,534,motorcycle,79,137,652,443
IMG_021.jpg,640,480,motorcycle,10,160,625,470
IMG_022.jpg,640,480,motorcycle,29,159,622,467
IMG_023.jpg,259,194,motorcycle,7,48,252,170
IMG_024.jpg,1631,1080,motorcycle,305,236,1364,977
IMG_025.jpg,640,426,motorcycle,49,77,597,374
IMG_026.jpg,1000,664,motorcycle,88,158,925,621
IMG_027.jpg,999,666,motorcycle,106,121,955,640
IMG_028.jpg,620,412,motorcycle,78,107,571,396
IMG_029.jpg,640,480,motorcycle,21,84,629,431
IMG_030.jpg,800,600,motorcycle,30,150,769,550
IMG_031.jpg,1280,960,motorcycle,98,186,1168,819
IMG_032.jpg,1024,764,motorcycle,104,157,973,633
IMG_033.JPG,800,600,motorcycle,64,121,785,525
IMG_034.jpg,640,427,motorcycle,72,91,621,396
IMG_036.jpg,650,456,motorcycle,102,32,624,440
IMG_037.jpg,400,300,motorcycle,30,53,380,278
IMG_038.jpg,640,480,motorcycle,83,156,566,428
IMG_039.jpg,1024,768,motorcycle,26,106,982,673
IMG_041.jpg,640,425,motorcycle,28,38,606,425
IMG_042.jpg,1800,1565,motorcycle,146,232,1672,1463
IMG_043.jpg,675,468,motorcycle,91,61,579,329
IMG_043.jpg,675,468,motorcycle,9,361,187,461
IMG_043.jpg,675,468,motorcycle,247,354,423,457
IMG_043.jpg,675,468,motorcycle,460,371,638,467
IMG_044.jpg,960,540,motorcycle,132,99,591,527
IMG_045.jpg,580,435,motorcycle,8,54,577,429
IMG_046.jpg,0,0,motorcycle,156,56,517,301
IMG_047.jpg,800,601,motorcycle,108,96,653,556
IMG_048.jpg,640,479,motorcycle,167,91,429,445
IMG_049.jpg,1024,724,motorcycle,133,96,860,672
IMG_050.jpg,600,561,motorcycle,59,66,573,530
IMG_052.jpg,400,300,motorcycle,47,54,361,279
IMG_053.jpg,400,300,motorcycle,15,32,380,275
IMG_054.jpg,500,330,motorcycle,57,54,457,270
IMG_055.jpg,400,300,motorcycle,19,54,388,297
IMG_056.jpg,900,506,motorcycle,109,82,748,495
IMG_057.jpg,574,445,motorcycle,61,87,502,401
IMG_059.jpg,900,760,motorcycle,30,115,849,715
IMG_060.jpg,900,600,motorcycle,75,90,828,501
IMG_061.jpg,999,666,motorcycle,55,119,973,638
IMG_062.jpg,800,500,motorcycle,135,67,679,483
IMG_063.jpg,1000,840,motorcycle,127,67,890,810
IMG_064.jpg,1000,750,motorcycle,40,178,995,646
IMG_065.jpg,399,255,motorcycle,59,33,327,254
IMG_066.jpg,1000,563,motorcycle,203,33,790,503
IMG_067.jpg,1050,1050,motorcycle,17,142,1038,855
IMG_068.jpg,600,300,motorcycle,79,44,538,285
IMG_069.jpg,960,629,motorcycle,389,283,899,611
IMG_070.jpg,600,450,motorcycle,8,108,555,397
IMG_071.jpg,600,450,motorcycle,37,81,554,395
IMG_072.jpg,640,480,motorcycle,33,119,602,418
IMG_073.jpg,960,640,motorcycle,179,148,778,543
IMG_074.jpg,551,413,motorcycle,41,117,519,355
IMG_076.jpg,1024,773,motorcycle,53,185,990,703
IMG_077.jpg,672,506,motorcycle,26,85,637,449
IMG_078.jpg,800,400,motorcycle,116,57,689,396
IMG_079.jpg,1600,1200,motorcycle,273,240,1337,1093
IMG_080.jpg,1210,642,motorcycle,202,56,1012,642
IMG_081.jpg,640,423,motorcycle,146,80,471,389
IMG_083.jpg,600,450,motorcycle,42,20,585,393
IMG_084.jpg,661,500,motorcycle,81,69,594,497
IMG_085.jpg,600,450,motorcycle,22,4,595,404
IMG_086.jpg,960,660,motorcycle,158,128,654,631
IMG_087.jpg,700,472,motorcycle,87,64,669,468
IMG_088.jpg,550,412,motorcycle,91,65,469,377
IMG_089.jpg,620,364,motorcycle,23,18,619,349
IMG_090.jpg,640,482,motorcycle,94,63,513,460
IMG_091.jpg,1200,1200,motorcycle,60,338,1117,936
IMG_092.jpg,2300,2600,motorcycle,316,500,2020,2388
IMG_093.jpg,1024,724,motorcycle,171,131,822,699
IMG_094.jpg,400,300,motorcycle,3,46,394,275
IMG_095.jpg,400,300,motorcycle,51,56,352,270
IMG_096.jpg,400,300,motorcycle,31,37,353,290
IMG_098.jpg,550,597,motorcycle,51,74,512,537
IMG_099.jpg,400,300,motorcycle,55,34,349,282
IMG_100.jpg,400,300,motorcycle,69,50,328,275
IMG_1002.jpg,4546,2383,pickup,207,191,4398,2231
IMG_1003.jpg,3939,2102,pickup,183,219,3823,1987
IMG_1004.jpg,4979,2519,pickup,147,219,4772,2384
IMG_1005.jpg,450,300,pickup,57,56,390,230
IMG_1007.jpg,950,534,pickup,339,96,820,529
IMG_1008.jpg,458,420,pickup,81,102,402,369
IMG_1009.jpg,1024,768,pickup,154,90,800,623
IMG_101.jpg,1024,694,motorcycle,251,97,664,602
IMG_1010.jpg,480,360,pickup,21,43,466,337
IMG_1011.jpg,1000,667,pickup,151,139,988,619
IMG_1012.jpg,640,479,pickup,19,139,624,413
IMG_1013.jpg,700,467,pickup,46,86,627,387
IMG_1014.jpg,860,645,pickup,42,238,813,490
IMG_1015.jpg,640,479,pickup,19,134,625,339
IMG_1016.jpg,538,403,pickup,21,58,533,367
IMG_1017.jpg,735,550,pickup,1,76,726,537
IMG_1018.jpg,259,194,pickup,1,30,252,182
IMG_1019.jpg,700,466,pickup,51,103,668,364
IMG_102.jpg,600,400,motorcycle,115,12,476,391
IMG_1020.jpg,1024,683,pickup,178,242,779,587
IMG_1022.jpg,800,427,pickup,31,84,783,359
IMG_1023.jpg,640,479,pickup,75,116,572,408
IMG_1024.jpg,640,480,pickup,45,134,616,424
IMG_1025.jpg,860,645,pickup,93,149,811,534
IMG_1027.jpg,860,645,pickup,33,107,846,575
IMG_1028.jpg,800,560,pickup,82,181,726,474
IMG_1029.jpg,600,420,pickup,23,61,582,384
IMG_103.jpg,650,546,motorcycle,78,94,637,530
IMG_1030.jpg,622,418,pickup,23,58,610,381
IMG_1031.jpg,1600,970,pickup,122,93,1474,861
IMG_1032.jpg,640,425,pickup,103,68,593,370
IMG_1033.jpg,640,426,pickup,78,83,606,391
IMG_1034.jpg,640,480,pickup,48,116,603,432
IMG_1035.jpg,640,479,pickup,51,110,583,474
IMG_1036.jpg,2048,1536,pickup,88,365,2009,1386
IMG_1037.jpg,538,403,pickup,12,75,533,364
IMG_1038.jpg,300,168,pickup,12,1,284,161
IMG_1039.jpg,800,452,pickup,12,10,788,401
IMG_104.jpg,550,350,motorcycle,68,75,495,311
IMG_1040.jpg,640,479,pickup,16,39,626,411
IMG_1041.jpg,800,534,pickup,109,108,736,451
IMG_1042.jpg,860,645,pickup,73,131,715,487
IMG_1043.jpg,640,394,pickup,45,48,576,370
IMG_1044.jpg,538,403,pickup,23,46,516,369
IMG_1045.jpg,640,479,pickup,11,48,630,389
IMG_1046.jpg,640,480,pickup,5,69,640,426
IMG_1048.jpg,640,480,pickup,15,64,640,440
IMG_1049.jpg,456,225,pickup,14,2,439,225
IMG_105.jpg,1000,667,motorcycle,182,143,852,615
IMG_1050.jpg,640,480,pickup,30,61,604,391
IMG_1051.jpg,900,506,pickup,85,128,790,441
IMG_1053.jpg,1190,683,pickup,55,105,1096,634
IMG_1054.jpg,1852,1143,pickup,308,310,1702,1097
IMG_1055.jpg,640,426,pickup,91,95,605,403
IMG_1056.jpg,640,443,pickup,33,83,608,419
IMG_1057.jpg,1000,750,pickup,28,149,969,568
IMG_1058.jpg,300,168,pickup,1,44,283,144
IMG_1059.jpg,640,480,pickup,15,81,597,440
IMG_1060.jpg,640,479,pickup,4,74,630,458
IMG_1061.jpg,640,426,pickup,44,65,594,385
IMG_1062.jpg,640,480,pickup,44,97,611,445
IMG_1063.jpg,300,225,pickup,14,45,285,185
IMG_1064.jpg,860,645,pickup,15,135,828,586
IMG_1066.jpg,600,420,pickup,35,59,568,377
IMG_1067.jpg,860,645,pickup,40,74,825,607
IMG_1068.jpg,600,420,pickup,31,79,577,367
IMG_1069.jpg,798,532,pickup,32,69,768,489
IMG_107.jpg,657,500,motorcycle,32,95,627,485
IMG_1070.jpg,796,404,pickup,23,44,773,388
IMG_1071.jpg,899,600,pickup,78,107,813,541
IMG_1073.jpg,860,645,pickup,45,187,798,582
IMG_1074.jpg,860,645,pickup,20,125,836,557
IMG_1075.jpg,860,645,pickup,61,107,794,567
IMG_1076.jpg,1000,667,pickup,195,146,922,558
IMG_1077.jpg,800,450,pickup,81,61,716,398
IMG_1078.jpg,1000,600,pickup,76,23,917,557
IMG_1079.jpg,1200,800,pickup,195,96,1047,674
IMG_108.jpg,400,300,motorcycle,27,24,391,287
IMG_1080.jpg,999,666,pickup,232,289,868,613
IMG_1082.jpg,640,480,pickup,5,64,611,380
IMG_1083.jpg,860,645,pickup,48,181,821,527
IMG_1085.jpg,640,480,pickup,13,72,626,405
IMG_1086.jpg,538,403,pickup,9,119,479,352
IMG_1087.jpg,1280,720,pickup,223,181,1127,643
IMG_1088.jpg,500,375,pickup,2,79,500,341
IMG_1089.jpg,496,372,pickup,3,54,496,338
IMG_109.jpg,400,300,motorcycle,71,54,319,252
IMG_1090.jpg,600,420,pickup,20,95,572,374
IMG_1091.jpg,640,427,pickup,12,49,623,382
IMG_1092.jpg,640,479,pickup,1,70,632,384
IMG_1093.jpg,967,650,pickup,21,215,964,611
IMG_1094.jpg,262,192,pickup,6,79,259,192
IMG_1096.jpg,266,189,pickup,3,91,256,183
IMG_1097.jpg,820,650,pickup,41,195,770,569
IMG_1098.jpg,620,430,pickup,130,113,585,283
IMG_1099.jpg,735,550,pickup,30,54,676,452
IMG_110.jpg,400,300,motorcycle,61,53,322,251
IMG_1100.jpg,1024,576,pickup,112,78,907,569
IMG_1101.jpg,840,559,pickup,52,94,796,510
IMG_1102.jpg,1280,720,pickup,57,79,1229,693
IMG_1103.jpg,1280,720,pickup,197,121,1231,714
IMG_1105.jpg,1280,720,pickup,61,93,1226,673
IMG_1106.jpg,480,360,pickup,47,90,433,313
IMG_1107.jpg,1200,800,pickup,267,206,1034,740
IMG_1108.jpg,800,533,pickup,58,118,745,493
IMG_1109.jpg,1200,800,pickup,214,191,1084,767
IMG_111.jpg,600,507,motorcycle,27,91,583,475
IMG_1110.jpg,1000,666,pickup,155,183,813,564
IMG_1111.jpg,640,426,pickup,25,18,604,426
IMG_1112.jpg,912,683,pickup,47,81,871,604
IMG_1114.jpg,800,504,pickup,106,119,711,401
IMG_1115.jpg,750,400,pickup,100,107,606,371
IMG_1116.jpg,1200,800,pickup,202,253,1103,636
IMG_1117.jpg,640,479,pickup,67,135,561,393
IMG_1118.jpg,735,550,pickup,88,98,672,475
IMG_1119.jpg,1478,1108,pickup,119,407,1348,838
IMG_112.jpg,700,420,motorcycle,21,47,687,411
IMG_1120.jpg,860,645,pickup,64,186,804,549
IMG_1121.jpg,640,311,pickup,86,33,528,293
IMG_1122.jpg,520,375,pickup,45,64,460,327
IMG_1124.jpg,850,637,pickup,1,19,839,554
IMG_1125.jpg,800,511,pickup,11,11,784,456
IMG_1127.jpg,640,480,pickup,23,102,614,459
IMG_1128.jpg,640,310,pickup,51,13,626,299
IMG_1129.jpg,538,360,pickup,14,18,535,335
IMG_113.jpg,600,461,motorcycle,78,64,498,438
IMG_1130.jpg,550,413,pickup,9,88,536,342
IMG_1131.jpg,534,400,pickup,33,97,507,352
IMG_1132.jpg,640,480,pickup,70,72,561,368
IMG_1133.jpg,480,360,pickup,67,104,422,267
IMG_1134.jpg,640,480,pickup,39,88,634,398
IMG_1135.jpg,640,480,pickup,59,156,594,445
IMG_1136.jpg,400,300,pickup,16,59,354,231
IMG_1137.jpg,538,403,pickup,18,129,507,312
IMG_1138.jpg,700,525,pickup,60,128,643,424
IMG_114.jpg,620,505,motorcycle,51,104,581,443
IMG_1140.jpg,480,360,pickup,2,34,480,313
IMG_1141.jpg,538,403,pickup,34,112,484,395
IMG_1142.jpg,538,403,pickup,14,62,524,329
IMG_1143.jpg,1706,960,pickup,6,50,1701,637
IMG_1144.jpg,800,510,pickup,13,64,764,445
IMG_1145.jpg,1024,682,pickup,88,114,962,586
IMG_1146.jpg,1200,800,pickup,261,192,1107,724
IMG_1147.jpg,600,450,pickup,92,80,549,397
IMG_1148.jpg,600,397,pickup,26,66,579,366
IMG_1149.jpg,960,720,pickup,84,231,933,619
IMG_115.jpg,400,300,motorcycle,29,15,369,286
IMG_1151.jpg,590,443,pickup,5,55,587,408
IMG_1152.jpg,640,360,pickup,33,34,566,352
IMG_1153.jpg,640,426,pickup,56,70,589,336
IMG_1154.jpg,2592,1936,pickup,330,388,2241,1700
IMG_1155.jpg,960,637,pickup,120,152,910,553
IMG_1156.jpg,1000,667,pickup,83,147,883,615
IMG_1158.jpg,735,550,pickup,30,93,696,484
IMG_1159.jpg,1080,582,pickup,40,27,1070,546
IMG_116.jpg,400,300,motorcycle,61,20,342,293
IMG_1160.jpg,1080,608,pickup,20,21,1054,581
IMG_1161.jpg,400,250,pickup,8,36,394,232
IMG_1162.jpg,450,283,pickup,39,36,406,245
IMG_1163.jpg,500,350,pickup,9,50,491,305
IMG_1164.jpg,631,350,pickup,43,65,609,347
IMG_1165.jpg,700,383,pickup,27,18,666,366
IMG_1166.jpg,450,283,pickup,39,36,407,243
IMG_1167.jpg,500,208,pickup,59,22,438,182
IMG_1168.jpg,600,400,pickup,20,48,581,347
IMG_1169.jpg,400,266,pickup,15,38,386,229
IMG_117.jpg,960,686,motorcycle,87,100,889,648
IMG_1171.jpg,640,426,pickup,38,71,617,387
IMG_1172.jpg,402,224,pickup,27,39,335,188
IMG_1173.jpg,2000,1182,pickup,75,99,1905,1049
IMG_1174.jpg,536,367,pickup,19,31,524,319
IMG_1175.jpg,728,546,pickup,29,78,702,449
IMG_1176.jpg,450,242,pickup,4,4,445,233
IMG_1177.jpg,480,360,pickup,26,27,453,342
IMG_1178.jpg,402,224,pickup,27,39,334,188
IMG_118.jpg,960,664,motorcycle,311,219,944,644
IMG_1180.jpg,640,480,pickup,7,114,607,432
IMG_1181.jpg,640,479,pickup,24,62,601,445
IMG_1182.jpg,1600,1200,pickup,35,456,1528,1142
IMG_1183.jpg,600,420,pickup,20,53,573,417
IMG_1184.jpg,640,480,pickup,27,62,616,432
IMG_1185.jpg,600,420,pickup,67,66,493,340
IMG_1186.jpg,860,645,pickup,54,164,805,601
IMG_1187.jpg,860,645,pickup,100,137,805,538
IMG_1188.jpg,492,369,pickup,17,5,490,330
IMG_1189.jpg,735,550,pickup,79,131,649,461
IMG_119.jpg,960,542,motorcycle,78,30,869,512
IMG_1190.jpg,900,658,pickup,119,233,748,572
